player,date,time,result
Jospem,12/10/2018,1 min,Won
Jospem,12/10/2018,1 min,Won
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Won
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Won
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/10/2018,1 min,Lost
Jospem,12/8/2018,1 min,Lost
Jospem,12/8/2018,1 min,Won
Jospem,12/8/2018,1 min,Won
Jospem,12/8/2018,1 min,Won
Jospem,12/8/2018,1 min,Lost
Jospem,12/8/2018,1 min,Won
Jospem,12/8/2018,1 min,Draw
Jospem,12/8/2018,1 min,Lost
Jospem,12/8/2018,1 min,Won
Jospem,12/8/2018,1 min,Lost
Jospem,12/6/2018,1 min,Won
Jospem,12/6/2018,1 min,Won
Jospem,12/6/2018,1 min,Won
Jospem,12/6/2018,1 min,Lost
Jospem,12/6/2018,1 min,Lost
Jospem,12/6/2018,1 min,Won
Jospem,12/6/2018,1 min,Lost
Jospem,12/6/2018,1 min,Won
Jospem,12/6/2018,1 min,Lost
Jospem,12/6/2018,1 min,Lost
Jospem,12/4/2018,1 min,Lost
Jospem,12/4/2018,1 min,Lost
Jospem,12/4/2018,1 min,Lost
Jospem,12/4/2018,1 min,Lost
Jospem,12/4/2018,1 min,Won
Jospem,12/4/2018,1 min,Won
Jospem,12/4/2018,1 min,Won
Jospem,12/3/2018,1 min,Lost
Jospem,12/3/2018,1 min,Won
Jospem,12/3/2018,1 min,Lost
Jospem,12/3/2018,1 min,Won
Jospem,12/3/2018,1 min,Won
